contractid,createdat,revenue
33846,2020-12-30,55299.4900000000
33847,2020-12-06,58209.4900000000
33848,2020-12-08,66939.4900000000
33849,2020-12-25,61119.4900000000
33850,2020-12-12,58209.4900000000
33851,2020-12-03,75669.4900000000
33852,2020-12-30,61119.4900000000
33853,2020-12-26,58209.4900000000
33854,2020-12-04,59809.7900000000
33855,2020-12-22,84979.9900000000
33856,2020-12-21,75669.4900000000
33858,2020-12-05,61539.9900000000
33859,2020-12-27,80739.7900000000
33860,2020-12-15,77749.7900000000
33861,2020-12-13,84979.9900000000
33862,2020-12-01,59809.7900000000
33863,2020-12-09,61119.4900000000
33864,2020-12-03,59809.7900000000
33865,2020-12-11,68779.7900000000
33866,2020-12-27,81489.4900000000
33867,2020-12-23,64469.9900000000
33868,2020-12-26,62799.7900000000
33869,2020-12-19,64469.9900000000
33870,2020-12-20,67399.9900000000
33872,2020-12-16,71769.7900000000
33873,2020-12-18,84399.4900000000
33874,2020-12-19,56149.2900000000
33875,2020-12-24,83729.7900000000
33876,2020-12-29,72759.4900000000
33877,2020-12-17,87309.4900000000
33879,2020-12-01,60269.2900000000
33880,2020-12-15,84399.4900000000
33881,2020-12-31,81489.4900000000
33882,2020-12-02,75669.4900000000
33883,2020-12-06,76189.9900000000
33884,2020-12-20,62799.7900000000
33885,2020-12-05,58209.4900000000
33888,2020-12-26,57179.2900000000
33889,2020-12-14,84399.4900000000
33890,2020-12-15,67399.9900000000
33891,2020-12-15,70329.9900000000
33892,2020-12-23,84979.9900000000
33893,2020-12-29,39154.2900000000
33894,2020-12-28,57179.2900000000
33895,2020-12-09,59809.7900000000
33896,2020-12-24,80739.7900000000
33897,2020-12-30,74759.7900000000
33898,2020-12-15,41214.2900000000
33899,2020-12-27,80739.7900000000
33900,2020-12-24,75669.4900000000
33901,2020-12-08,86719.7900000000
33903,2020-12-11,59239.2900000000
33904,2020-12-20,76189.9900000000
33905,2020-12-07,64029.4900000000
33906,2020-12-01,66939.4900000000
33907,2020-12-27,65789.7900000000
33908,2020-12-04,71769.7900000000
33909,2020-12-18,71769.7900000000
33910,2020-12-28,79119.9900000000
33911,2020-12-21,83729.7900000000
33912,2020-12-06,82049.9900000000
33913,2020-12-01,75669.4900000000
33914,2020-12-14,64029.4900000000
33915,2020-12-01,84399.4900000000
33916,2020-12-24,66939.4900000000
33918,2020-12-28,64029.4900000000
33919,2020-12-10,75669.4900000000
33920,2020-12-14,74759.7900000000
33922,2020-12-11,81489.4900000000
33923,2020-12-15,56819.7900000000
33924,2020-12-17,76189.9900000000
33925,2020-12-19,84979.9900000000
33926,2020-12-22,64469.9900000000
33927,2020-12-02,64469.9900000000
33929,2020-12-02,48939.2900000000
33930,2020-12-31,74759.7900000000
33931,2020-12-06,76189.9900000000
33932,2020-12-04,73259.9900000000
33933,2020-12-01,78579.4900000000
33934,2020-12-19,87309.4900000000
33935,2020-12-16,61119.4900000000
33937,2020-12-03,61539.9900000000
33938,2020-12-04,66939.4900000000
33940,2020-12-22,87309.4900000000
33941,2020-12-29,64469.9900000000
33942,2020-12-25,86719.7900000000
33943,2020-12-15,71769.7900000000
33944,2020-12-24,81489.4900000000
33945,2020-12-15,70329.9900000000
33946,2020-12-24,69849.4900000000
33947,2020-12-08,62799.7900000000
33948,2020-12-13,81489.4900000000
33949,2020-12-13,72759.4900000000
33950,2020-12-31,65789.7900000000
33951,2020-12-04,80739.7900000000
33952,2020-12-03,79119.9900000000
33953,2020-12-08,53574.2900000000
33954,2020-12-02,53574.2900000000
33955,2020-12-28,84979.9900000000
33956,2020-12-11,59809.7900000000
33957,2020-12-31,61539.9900000000
33958,2020-12-20,42244.2900000000
33959,2020-12-07,84399.4900000000
33960,2020-12-15,64469.9900000000
33961,2020-12-13,64469.9900000000
33962,2020-12-01,79119.9900000000
33963,2020-12-30,73259.9900000000
33964,2020-12-12,82049.9900000000
33965,2020-12-30,58609.9900000000
33966,2020-12-11,68779.7900000000
33967,2020-12-25,80739.7900000000
33968,2020-12-19,81489.4900000000
33969,2020-12-14,84399.4900000000
33970,2020-12-09,64469.9900000000
33971,2020-12-13,74759.7900000000
33973,2020-12-07,61119.4900000000
33974,2020-12-02,73259.9900000000
33976,2020-12-31,73259.9900000000
33977,2020-12-21,83729.7900000000
33978,2020-12-21,69849.4900000000
33979,2020-12-24,89709.7900000000
33980,2020-12-24,62799.7900000000
33981,2020-12-19,69849.4900000000
33982,2020-12-30,58724.2900000000
33983,2020-12-30,83729.7900000000
33985,2020-12-06,73259.9900000000
33986,2020-12-25,61119.4900000000
33987,2020-12-22,77749.7900000000
33988,2020-12-07,61539.9900000000
33989,2020-12-01,50484.2900000000
33991,2020-12-12,66939.4900000000
33992,2020-12-22,84979.9900000000
33993,2020-12-15,79119.9900000000
33994,2020-12-12,87909.9900000000
33995,2020-12-24,73259.9900000000
33996,2020-12-24,82049.9900000000
33997,2020-12-17,65789.7900000000
33998,2020-12-10,74759.7900000000
34000,2020-12-03,87909.9900000000
34001,2020-12-02,58209.4900000000
34002,2020-12-25,76189.9900000000
34003,2020-12-31,78579.4900000000
34004,2020-12-12,61119.4900000000
34005,2020-12-28,84399.4900000000
34006,2020-12-13,61539.9900000000
34007,2020-12-05,86719.7900000000
34008,2020-12-14,69849.4900000000
34009,2020-12-13,61539.9900000000
34010,2020-12-27,41214.2900000000
34011,2020-12-29,82049.9900000000
34012,2020-12-24,78579.4900000000
34013,2020-12-17,76189.9900000000
34014,2020-12-27,84979.9900000000
34015,2020-12-05,76189.9900000000
34016,2020-12-30,66939.4900000000
34018,2020-12-03,72759.4900000000
34019,2020-12-31,87909.9900000000
34020,2020-12-02,64029.4900000000
34021,2020-12-15,75669.4900000000
34022,2020-12-08,67399.9900000000
34023,2020-12-26,78579.4900000000
34024,2020-12-22,71769.7900000000
34025,2020-12-14,64469.9900000000
34026,2020-12-27,71769.7900000000
34027,2020-12-31,78579.4900000000
34028,2020-12-28,76189.9900000000
34029,2020-12-08,58209.2900000000
34030,2020-12-16,81489.4900000000
34031,2020-12-15,58209.4900000000
34032,2020-12-30,44304.2900000000
34033,2020-12-08,58724.2900000000
34034,2020-12-02,61539.9900000000
34035,2020-12-25,77749.7900000000
34036,2020-12-19,74759.7900000000
34037,2020-12-20,49454.2900000000
34038,2020-12-12,66939.4900000000
34039,2020-12-09,70329.9900000000
34040,2020-12-14,75669.4900000000
34041,2020-12-07,66939.4900000000
34042,2020-12-30,58209.4900000000
34043,2020-12-10,43274.2900000000
34045,2020-12-17,74759.7900000000
34046,2020-12-04,79119.9900000000
34047,2020-12-09,73259.9900000000
34048,2020-12-30,46879.2900000000
34049,2020-12-26,64029.4900000000
34050,2020-12-10,55679.9900000000
34051,2020-12-08,61539.9900000000
34052,2020-12-30,68779.7900000000
34053,2020-12-08,67399.9900000000
34054,2020-12-05,65789.7900000000
34055,2020-12-23,81489.4900000000
34056,2020-12-30,64029.4900000000
34057,2020-12-02,77749.7900000000
34059,2020-12-15,72759.4900000000
34060,2020-12-14,57694.2900000000
34061,2020-12-05,68779.7900000000
34062,2020-12-12,58724.2900000000
34063,2020-12-19,77749.7900000000
34064,2020-12-16,64469.9900000000
34065,2020-12-28,74759.7900000000
34066,2020-12-29,73259.9900000000
34067,2020-12-26,84399.4900000000
34068,2020-12-05,59809.7900000000
34069,2020-12-14,72759.4900000000
34070,2020-12-20,76189.9900000000
34071,2020-12-26,64469.9900000000
34072,2020-12-21,61119.4900000000
34073,2020-12-25,60784.2900000000
34075,2020-12-07,76189.9900000000
34076,2020-12-18,62799.7900000000
34077,2020-12-02,80739.7900000000
34078,2020-12-04,61539.9900000000
34079,2020-12-21,65789.7900000000
34080,2020-12-13,61119.4900000000
34081,2020-12-07,77749.7900000000
34082,2020-12-22,73259.9900000000
34084,2020-12-02,64029.4900000000
34085,2020-12-20,80739.7900000000
34087,2020-12-05,77749.7900000000
34088,2020-12-12,78579.4900000000
34090,2020-12-28,77749.7900000000
34091,2020-12-17,87909.9900000000
34092,2020-12-04,49969.2900000000
34093,2020-12-17,83729.7900000000
34094,2020-12-03,70329.9900000000
34095,2020-12-24,89709.7900000000
34096,2020-12-24,67399.9900000000
34097,2020-12-18,54604.2900000000
34098,2020-12-21,62799.7900000000
34099,2020-12-23,77749.7900000000
34100,2020-12-02,64029.4900000000
34101,2020-12-11,87909.9900000000
34102,2020-12-20,77749.7900000000
34103,2020-12-11,73259.9900000000
34104,2020-12-23,72759.4900000000
34105,2020-12-26,75669.4900000000
34106,2020-12-13,68779.7900000000
34107,2020-12-16,78579.4900000000
34108,2020-12-31,69849.4900000000
34109,2020-12-15,64029.4900000000
34111,2020-12-22,62799.7900000000
34112,2020-12-03,86719.7900000000
34113,2020-12-16,66939.4900000000
34114,2020-12-02,80739.7900000000
34117,2020-12-21,58209.4900000000
34118,2020-12-08,64029.4900000000
34119,2020-12-08,58209.4900000000
34120,2020-12-14,84979.9900000000
34121,2020-12-08,61119.4900000000
34122,2020-12-16,69849.4900000000
34123,2020-12-23,68779.7900000000
34124,2020-12-21,58609.9900000000
34125,2020-12-30,42244.2900000000
34127,2020-12-02,74759.7900000000
34128,2020-12-11,70329.9900000000
34129,2020-12-20,77749.7900000000
34130,2020-12-29,86719.7900000000
34131,2020-12-11,70329.9900000000
34132,2020-12-12,59239.2900000000
34133,2020-12-06,61119.4900000000
34135,2020-12-11,61539.9900000000
34136,2020-12-12,70329.9900000000
34137,2020-12-26,82049.9900000000
34138,2020-12-09,73259.9900000000
34139,2020-12-06,77749.7900000000
34140,2020-12-21,79119.9900000000
34141,2020-12-09,83729.7900000000
34142,2020-12-18,64469.9900000000
34144,2020-12-29,77749.7900000000
34145,2020-12-28,64029.4900000000
34146,2020-12-01,65789.7900000000
34147,2020-12-09,76189.9900000000
34148,2020-12-24,62799.7900000000
34149,2020-12-17,42759.2900000000
34150,2020-12-18,82049.9900000000
34151,2020-12-06,77749.7900000000
34152,2020-12-11,64469.9900000000
34153,2020-12-16,66939.4900000000
34155,2020-12-23,64469.9900000000
34156,2020-12-04,70329.9900000000
34158,2020-12-31,72759.4900000000
34159,2020-12-17,39669.2900000000
34160,2020-12-22,52544.2900000000
34161,2020-12-08,81489.4900000000
34162,2020-12-27,64029.4900000000
34164,2020-12-30,56664.2900000000
34165,2020-12-27,56819.7900000000
34166,2020-12-05,41214.2900000000
34168,2020-12-12,64469.9900000000
34169,2020-12-04,64469.9900000000
34170,2020-12-29,68779.7900000000
34171,2020-12-16,72759.4900000000
34172,2020-12-21,71769.7900000000
34173,2020-12-22,81489.4900000000
34174,2020-12-09,80739.7900000000
34175,2020-12-06,61119.4900000000
34176,2020-12-12,74759.7900000000
34177,2020-12-01,61119.4900000000
34178,2020-12-22,72759.4900000000
34179,2020-12-02,81489.4900000000
34180,2020-12-21,58209.4900000000
34181,2020-12-16,58609.9900000000
34182,2020-12-09,73259.9900000000
34183,2020-12-11,75669.4900000000
34184,2020-12-03,80739.7900000000
34185,2020-12-22,61119.4900000000
34186,2020-12-08,77749.7900000000
34187,2020-12-08,82049.9900000000
34188,2020-12-24,80739.7900000000
34189,2020-12-17,67399.9900000000
34190,2020-12-20,68779.7900000000
34191,2020-12-01,86719.7900000000
34193,2020-12-04,56819.7900000000
34194,2020-12-03,50484.2900000000
34196,2020-12-24,65789.7900000000
34197,2020-12-24,82049.9900000000
34198,2020-12-14,61539.9900000000
34200,2020-12-12,83729.7900000000
34201,2020-12-24,58209.4900000000
34202,2020-12-10,72759.4900000000
34203,2020-12-14,76189.9900000000
34204,2020-12-11,84399.4900000000
34206,2020-12-11,83729.7900000000
34207,2020-12-03,55119.2900000000
34208,2020-12-23,50999.2900000000
34210,2020-12-13,72759.4900000000
34211,2020-12-19,81489.4900000000
34212,2020-12-26,69849.4900000000
34213,2020-12-22,77749.7900000000
34214,2020-12-04,77749.7900000000
34215,2020-12-12,55634.2900000000
34217,2020-12-25,80739.7900000000
34218,2020-12-31,68779.7900000000
34219,2020-12-02,53059.2900000000
34220,2020-12-16,64029.4900000000
34221,2020-12-24,61539.9900000000
34222,2020-12-16,66939.4900000000
34224,2020-12-21,75669.4900000000
34225,2020-12-12,65789.7900000000
34226,2020-12-29,71769.7900000000
34227,2020-12-15,64029.4900000000
34228,2020-12-21,80739.7900000000
34229,2020-12-11,74759.7900000000
34230,2020-12-04,61539.9900000000
34231,2020-12-19,40184.2900000000
34232,2020-12-22,65789.7900000000
34233,2020-12-25,60269.2900000000
34234,2020-12-30,82049.9900000000
34235,2020-12-04,83729.7900000000
34236,2020-12-13,79119.9900000000
34237,2020-12-14,71769.7900000000
34238,2020-12-19,89709.7900000000
34239,2020-12-30,62799.7900000000
34240,2020-12-17,75669.4900000000
34241,2020-12-26,61119.4900000000
34242,2020-12-27,73259.9900000000
34243,2020-12-17,86719.7900000000
34244,2020-12-18,84399.4900000000
34245,2020-12-23,82049.9900000000
34246,2020-12-14,66939.4900000000
34248,2020-12-12,61539.9900000000
34249,2020-12-13,58209.4900000000
34250,2020-12-13,80739.7900000000
34252,2020-12-22,47909.2900000000
34253,2020-12-10,72759.4900000000
34254,2020-12-04,59809.7900000000
34255,2020-12-03,80739.7900000000
34256,2020-12-31,61539.9900000000
34257,2020-12-10,71769.7900000000
34258,2020-12-13,81489.4900000000
34259,2020-12-09,72759.4900000000
34260,2020-12-24,82049.9900000000
34261,2020-12-29,70329.9900000000
34262,2020-12-21,61539.9900000000
34263,2020-12-14,84399.4900000000
34264,2020-12-06,66939.4900000000
34265,2020-12-09,61299.2900000000
34266,2020-12-17,79119.9900000000
34267,2020-12-20,71769.7900000000
34268,2020-12-11,76189.9900000000
34269,2020-12-04,83729.7900000000
34270,2020-12-06,81489.4900000000
34271,2020-12-20,68779.7900000000
34272,2020-12-04,64469.9900000000
34273,2020-12-25,65789.7900000000
34274,2020-12-28,56819.7900000000
34276,2020-12-24,81489.4900000000
34277,2020-12-21,67399.9900000000
34278,2020-12-19,78579.4900000000
34279,2020-12-10,64029.4900000000
34281,2020-12-22,79119.9900000000
34282,2020-12-20,64029.4900000000
34283,2020-12-27,76189.9900000000
34284,2020-12-07,64469.9900000000
34285,2020-12-23,64029.4900000000
34286,2020-12-02,86719.7900000000
34287,2020-12-01,78579.4900000000
34288,2020-12-12,92699.7900000000
34289,2020-12-17,84979.9900000000
34290,2020-12-25,83729.7900000000
34291,2020-12-18,86719.7900000000
34292,2020-12-23,77749.7900000000
34293,2020-12-15,72759.4900000000
34294,2020-12-22,81489.4900000000
34295,2020-12-07,80739.7900000000
34296,2020-12-13,75669.4900000000
34297,2020-12-07,81489.4900000000
34298,2020-12-30,58609.9900000000
34299,2020-12-11,61539.9900000000
34300,2020-12-25,50484.2900000000
34301,2020-12-06,55679.9900000000
34302,2020-12-21,79119.9900000000
34303,2020-12-26,58209.4900000000
34304,2020-12-06,42759.2900000000
34305,2020-12-21,68779.7900000000
34306,2020-12-15,82049.9900000000
34307,2020-12-26,80739.7900000000
34308,2020-12-31,55299.4900000000
34309,2020-12-01,73259.9900000000
34310,2020-12-01,82049.9900000000
34311,2020-12-25,80739.7900000000
34312,2020-12-03,78579.4900000000
34313,2020-12-25,81489.4900000000
34314,2020-12-31,74759.7900000000
34315,2020-12-17,61119.4900000000
34316,2020-12-27,77749.7900000000
34317,2020-12-07,82049.9900000000
34318,2020-12-12,77749.7900000000
34319,2020-12-07,89709.7900000000
34320,2020-12-27,73259.9900000000
34321,2020-12-28,66939.4900000000
34322,2020-12-23,73259.9900000000
34323,2020-12-24,71769.7900000000
34324,2020-12-02,83729.7900000000
34325,2020-12-16,66939.4900000000
34326,2020-12-12,83729.7900000000
34327,2020-12-18,71769.7900000000
34328,2020-12-07,58609.9900000000
34329,2020-12-25,81489.4900000000
34330,2020-12-15,67399.9900000000
34331,2020-12-12,59809.7900000000
34332,2020-12-05,80739.7900000000
34333,2020-12-23,82049.9900000000
34334,2020-12-21,84399.4900000000
34335,2020-12-16,64029.4900000000
34336,2020-12-05,55299.4900000000
34337,2020-12-07,80739.7900000000
34338,2020-12-09,81489.4900000000
34339,2020-12-21,69849.4900000000
34340,2020-12-29,82049.9900000000
34341,2020-12-13,58609.9900000000
34342,2020-12-06,73259.9900000000
34343,2020-12-07,81489.4900000000
34344,2020-12-14,67399.9900000000
34345,2020-12-05,62799.7900000000
34346,2020-12-15,81489.4900000000
34347,2020-12-21,87309.4900000000
34348,2020-12-11,65789.7900000000
34349,2020-12-23,82049.9900000000
34350,2020-12-04,58724.2900000000
34351,2020-12-21,43789.2900000000
34352,2020-12-12,79119.9900000000
34353,2020-12-16,66939.4900000000
34354,2020-12-04,66939.4900000000
34356,2020-12-04,67399.9900000000
34357,2020-12-31,72759.4900000000
34358,2020-12-25,75669.4900000000
34359,2020-12-09,41214.2900000000
34360,2020-12-15,79119.9900000000
34361,2020-12-18,69849.4900000000
34362,2020-12-01,65789.7900000000
34363,2020-12-09,58609.9900000000
34364,2020-12-28,81489.4900000000
34365,2020-12-09,75669.4900000000
34366,2020-12-11,72759.4900000000
34367,2020-12-04,69849.4900000000
34368,2020-12-07,62799.7900000000
34369,2020-12-05,82049.9900000000
34370,2020-12-08,71769.7900000000
34371,2020-12-20,61119.4900000000
34372,2020-12-06,79119.9900000000
34373,2020-12-31,84979.9900000000
34374,2020-12-17,61119.4900000000
34375,2020-12-15,77749.7900000000
34376,2020-12-25,83729.7900000000
34377,2020-12-29,39154.2900000000
34378,2020-12-24,68779.7900000000
34380,2020-12-23,83729.7900000000
34381,2020-12-01,78579.4900000000
34382,2020-12-19,86719.7900000000
34383,2020-12-20,86719.7900000000
34384,2020-12-10,75669.4900000000
34385,2020-12-07,82049.9900000000
34386,2020-12-28,62799.7900000000
34387,2020-12-19,74759.7900000000
34389,2020-12-09,69849.4900000000
34390,2020-12-29,76189.9900000000
34391,2020-12-31,71769.7900000000
34392,2020-12-09,76189.9900000000
34393,2020-12-11,82049.9900000000
34394,2020-12-04,84979.9900000000
34395,2020-12-30,61119.4900000000
34396,2020-12-20,71769.7900000000
34397,2020-12-13,87309.4900000000
34398,2020-12-02,64469.9900000000
34399,2020-12-14,66939.4900000000
34400,2020-12-14,81489.4900000000
34401,2020-12-01,71769.7900000000
34402,2020-12-30,64469.9900000000
34403,2020-12-14,61539.9900000000
34404,2020-12-12,75669.4900000000
34405,2020-12-24,43274.2900000000
34406,2020-12-29,62799.7900000000
34407,2020-12-28,68779.7900000000
34408,2020-12-28,46364.2900000000
34410,2020-12-09,60784.2900000000
34411,2020-12-30,83729.7900000000
34412,2020-12-04,46879.2900000000
34413,2020-12-15,69849.4900000000
34414,2020-12-23,77749.7900000000
34415,2020-12-15,82049.9900000000
34416,2020-12-02,82049.9900000000
34417,2020-12-08,70329.9900000000
34418,2020-12-20,47394.2900000000
34419,2020-12-24,67399.9900000000
34420,2020-12-10,58209.4900000000
34421,2020-12-05,58209.4900000000
34422,2020-12-08,77749.7900000000
34423,2020-12-08,61539.9900000000
34424,2020-12-23,75669.4900000000
34425,2020-12-10,65789.7900000000
34426,2020-12-04,69849.4900000000
34427,2020-12-24,78579.4900000000
34429,2020-12-28,83729.7900000000
34430,2020-12-06,59754.2900000000
34431,2020-12-18,64029.4900000000
34432,2020-12-01,66939.4900000000
34433,2020-12-23,95689.7900000000
34434,2020-12-11,68779.7900000000
34435,2020-12-12,81489.4900000000
34436,2020-12-26,67399.9900000000
34437,2020-12-10,59809.7900000000
34438,2020-12-05,58209.4900000000
34439,2020-12-20,66939.4900000000
34440,2020-12-09,59809.7900000000
34442,2020-12-16,75669.4900000000
